subject_id,title,url,pub_info,tag,scraped
1157014,伤逝,https://book.douban.com/subject/1157014/,鲁迅 / 中国青年出版社 / 2004-1-1 / 19.50元,鲁迅,False
35100333,两地书,https://book.douban.com/subject/35100333/,鲁迅/许广平、鲁迅、许广平   / 古吴轩出版社 / 2020-10-10 / 49.8,鲁迅,False
35852396,鲁迅手稿经眼录,https://book.douban.com/subject/35852396/,叶淑穗 / 国家图书馆出版社 / 2021-9 / 68.00元,鲁迅,False
36900600,鲁迅作品: 全17种,https://book.douban.com/subject/36900600/,鲁迅 / 广西师范大学出版社 / 2024-8 / 692元,鲁迅,False
30858081,鲁迅传（修订本）,https://book.douban.com/subject/30858081/,朱正 / 人民文学出版社 / 2018-4 / 52.00元,鲁迅,False
1974033,且介亭杂文,https://book.douban.com/subject/1974033/,鲁迅 / 人民文学出版社 / 2006-12 / 13.00元,鲁迅,False
26881522,药,https://book.douban.com/subject/26881522/,鲁迅原著 / 1979-12,鲁迅,False
36500501,鲁迅全集（第一卷）: 坟、热风、呐喊,https://book.douban.com/subject/36500501/,鲁迅 / 人民文学出版社 / 2005-11,鲁迅,False
4822423,“故”事如何“新”编——论中国现代“重写型”小说,https://book.douban.com/subject/4822423/,祝宇红 / 北京大学出版社 / 2010 / 35.00元,鲁迅,False
30816634,文学名家名著：阿Q正传,https://book.douban.com/subject/30816634/,鲁迅 / 中国华侨出版社 / 22.00元,鲁迅,False
25756406,伪自由书,https://book.douban.com/subject/25756406/,鲁迅 著 / 译林出版社 / 2013-11-1 / 12.80,鲁迅,False
1809913,鲁迅前期文本中的个人观念,https://book.douban.com/subject/1809913/,汪卫东 / 人民文学出版社 / 2006-4 / 20.00元,鲁迅,False
34786151,“同路人”之上：鲁迅后期思想、文学与托洛茨基研究,https://book.douban.com/subject/34786151/,杨姿 / 上海三联书店 / 2019-7 / 68,鲁迅,False
1468906,二心集,https://book.douban.com/subject/1468906/,鲁迅 / 人民文学出版社 / 1973 / 0.44元,鲁迅,False
30229225,鲁迅影集（1881-1936）,https://book.douban.com/subject/30229225/,黄乔生 / 人民文学出版社 / 2018-5-20 / 166.00元,鲁迅,False
3848878,鲁迅著译编年全集,https://book.douban.com/subject/3848878/,鲁迅 / 王世家 (编者)、止庵 (编者) / 人民出版社 / 2009-7 / 800.00元,鲁迅,False
11524204,围城,https://book.douban.com/subject/11524204/,钱锺书 / 人民文学出版社 / 1991-2-1 / 39.00元,钱钟书,False
27070488,围城,https://book.douban.com/subject/27070488/,钱锺书 / 人民文学出版社 / 2017-6 / 36.00,钱钟书,False
1006781,七缀集,https://book.douban.com/subject/1006781/,钱锺书 / 生活·读书·新知三联书店 / 2002-6 / 12.00元,钱钟书,False
1058679,人·兽·鬼,https://book.douban.com/subject/1058679/,钱锺书 / 生活·读书·新知三联书店 / 2002-5 / 10.00元,钱钟书,False
1008145,围城,https://book.douban.com/subject/1008145/,钱锺书 / 人民文学出版社 / 1991-2 / 19.00,钱钟书,False
36548421,钱锺书杨绛亲友书札,https://book.douban.com/subject/36548421/,吴学昭 整理 翻译 注释、杨绛、钱钟书 / 生活·读书·新知三联书店 / 2024-6 / 86.00元,钱钟书,False
36369532,我们仨: 二十周年纪念本,https://book.douban.com/subject/36369532/,杨绛 / 生活·读书·新知三联书店 / 2023-7 / 39.00元,钱钟书,False
25963061,槐聚心史: 錢鍾書的自我及其微世界,https://book.douban.com/subject/25963061/,汪榮祖 / 臺大出版中心 / 2014-8 / NT$350,钱钟书,False
26259067,干校六记,https://book.douban.com/subject/26259067/,杨绛 / 生活·读书·新知三联书店 / 2015-4-1 / 26.00元,钱钟书,False
35062703,晚年钱锺书,https://book.douban.com/subject/35062703/,钱之俊 / 北岳文艺出版社 / 2020-4,钱钟书,False
37062484,围城艺术谭,https://book.douban.com/subject/37062484/,韩石山 / 文汇出版社 / 2024-8 / 68.00,钱钟书,False
2240482,走到人生边上: 自问自答,https://book.douban.com/subject/2240482/,杨绛 / 商务印书馆 / 2007-8 / 16.00元,钱钟书,False
1070985,钱锺书散文,https://book.douban.com/subject/1070985/,钱锺书 / 浙江文艺出版社 / 1997-07 / 26.00元,钱钟书,False
1494940,围城,https://book.douban.com/subject/1494940/,钱钟书 / 人民文学出版社 / 1991-02-01 / 3.55,钱钟书,False
2988970,谈艺录,https://book.douban.com/subject/2988970/,钱锺书 / 生活·读书·新知三联书店 / 2007-12 / 52.00元,钱钟书,False
1078250,洗澡,https://book.douban.com/subject/1078250/,杨绛 / 人民文学出版社 / 2004-01 / 16.00,钱钟书,False
4733014,围城,https://book.douban.com/subject/4733014/,钱锺书 / 人民文学出版社 / 1991-3,钱钟书,False
1054600,人・兽・鬼,https://book.douban.com/subject/1054600/,钱钟书 / 中国华侨出版社 / 1999-7 / 9.8,钱钟书,False
1129683,写在人生边上,https://book.douban.com/subject/1129683/,钱锺书 / 郑雅丽 / 生活·读书·新知三联书店 / 2003-8 / 13.00元,钱钟书,False
3523063,围城,https://book.douban.com/subject/3523063/,钱钟书 / 人民文学出版社 / 1991-2 / 20.00元,钱钟书,False
30216767,我们仨,https://book.douban.com/subject/30216767/,杨绛 / 生活·读书·新知三联书店 / 2018-6-1 / CNY 28.00,钱钟书,False
1431995,钱锺书英文文集,https://book.douban.com/subject/1431995/,钱锺书 / 外语教学与研究出版社 / 2005 / 43.90元,钱钟书,False
1039540,谈艺录（补订重排本）,https://book.douban.com/subject/1039540/,钱钟书 / 生活·读书·新知三联书店 / 2001-4 / 98.00元,钱钟书,False
4054726,围城 / 人·兽·鬼,https://book.douban.com/subject/4054726/,钱锺书 / 生活·读书·新知三联书店 / 2009-11 / 29.50元,钱钟书,False
1051895,七缀集,https://book.douban.com/subject/1051895/,钱锺书 / 上海古籍出版社 / 1994-8-1 / 13.1,钱钟书,False
1318987,一代才子钱钟书,https://book.douban.com/subject/1318987/,汤晏 / 上海人民出版社 / 2005-05 / 26.00元,钱钟书,False
1253312,容安馆札记: 钱锺书手稿集,https://book.douban.com/subject/1253312/,钱锺书 / 商务印书馆 / 2003-7-24 / 388.00元,钱钟书,False
3132511,围城,https://book.douban.com/subject/3132511/,钱钟书 / 人民文学出版社 / 1991-2 / 20.00元,钱钟书,False
1424665,我们的钱瑗,https://book.douban.com/subject/1424665/,杨绛等著 / 生活·读书·新知三联书店 / 2005-9 / 16.00元,钱钟书,False
5290402,管锥编,https://book.douban.com/subject/5290402/,钱钟书 / 中华书局 / 1979年 / 1.45元,钱钟书,False
1000346,七缀集,https://book.douban.com/subject/1000346/,钱钟书 / 生活·读书·新知三联书店 / 2001-01 / 29.00,钱钟书,False
1935587,宋诗选注,https://book.douban.com/subject/1935587/,钱锺书 / 人民文学出版社 / 1958年9月北京第1版 1988年8月湖北第5次印刷 / 2.35,钱钟书,False
1011762,钱钟书传,https://book.douban.com/subject/1011762/,孔庆茂 / 江苏文艺出版社 / 1992-04 / 12.00,钱钟书,False
1017392,钱钟书选集·散文卷，小说诗歌卷,https://book.douban.com/subject/1017392/,钱钟书 / 南海出版公司 / 2001-09 / 55.00元(全2册),钱钟书,False
1214565,围城（软精装）,https://book.douban.com/subject/1214565/,钱钟书 / 2003-8-1 / 26.00,钱钟书,False
1012398,管锥编（全六册）,https://book.douban.com/subject/1012398/,钱钟书 / 生活·读书·新知三联书店 / 2001-1 / 340.00元,钱钟书,False
1291211,干校六记,https://book.douban.com/subject/1291211/,杨绛 / 中国青年出版社 / 2000-07-01 / 8.00,钱钟书,False
1011250,围城,https://book.douban.com/subject/1011250/,钱钟书 / 人民文学出版社 / 2003-01 / 16.80,钱钟书,False
6810074,钱锺书手稿集•中文笔记,https://book.douban.com/subject/6810074/,钱锺书 / 商务印书馆 / 2011-8 / 9000.00元,钱钟书,False
1067305,槐聚诗存,https://book.douban.com/subject/1067305/,钱锺书 / 生活·读书·新知三联书店 / 2002-10 / 12.00,钱钟书,False
35200599,钱钟书的学术人生,https://book.douban.com/subject/35200599/,王水照 / 中华书局 / 2020-11 / 58,钱钟书,False
1016163,围城；人・兽・鬼,https://book.douban.com/subject/1016163/,钱锺书 / 生活·读书·新知三联书店 / 2001-01 / 73.0,钱钟书,False
4912688,干校六记,https://book.douban.com/subject/4912688/,杨绛 / 生活·读书·新知三联书店 / 2010-7 / 16.00元,钱钟书,False
1066492,槐聚诗存,https://book.douban.com/subject/1066492/,钱钟书 / 生活·读书·新知三联书店 / 1995-03 / 9.8,钱钟书,False
1771182,钱钟书文集,https://book.douban.com/subject/1771182/,钱钟书 / 江西高校出版社 / 2003 / 39.8元,钱钟书,False
1831012,围城（高中部分）,https://book.douban.com/subject/1831012/,钱钟书 / 人民文学出版社 / 1991-2 / 18.00元,钱钟书,False
1367690,我們仨,https://book.douban.com/subject/1367690/,楊絳 / 牛津大學出版社 / 2003 / NT$ 220,钱钟书,False
1017165,钱钟书杨绛散文,https://book.douban.com/subject/1017165/,钱钟书、杨绛 / 中国广播电视出版社 / 1997-01 / 28.00,钱钟书,False
1083800,围城: FORTRESS BESIEGED,https://book.douban.com/subject/1083800/,Zhongshu A. Qian / JEANNE KELLY  & NATHAN K. MAO / 人民文学出版社 / 2003-10 / 65.00元,钱钟书,False
1072899,石语,https://book.douban.com/subject/1072899/,钱钟书 / 中国社会科学出版社 / 1996-01 / 10.00,钱钟书,False
37077202,九诗心: 暗夜里的文学启明,https://book.douban.com/subject/37077202/,黄晓丹 / 上海三联书店 / 2024-11 / 79元,诗词,False
37193872,诗词中国,https://book.douban.com/subject/37193872/,王蒙 / 江苏人民出版社 / 2025-3-1 / 118.00元,诗词,False
1878495,拜伦诗选,https://book.douban.com/subject/1878495/,拜伦 / 查良铮 / 上海译文出版社 / 1982.02 / 1.28,诗词,False
30247637,唐诗选注,https://book.douban.com/subject/30247637/,葛兆光 / 中华书局 / 2018-6 / 36.00元,诗词,False
35501279,在春天走进果园: 鲁米经典,https://book.douban.com/subject/35501279/,[波斯] 鲁米 / 梁永安 / 湖南文艺出版社 / 2021-7-1 / 69.8,诗词,False
4844390,毛泽东诗词欣赏,https://book.douban.com/subject/4844390/,周振甫 / 中华书局 / 2010-4-1 / 20.00元,诗词,False
36086670,跨山海 : 14位古代诗词偶像的真实人生,https://book.douban.com/subject/36086670/,《千古风流人物》项目组 / 大象出版社 / 2022-9 / 88元,诗词,False
1013267,唐诗三百首,https://book.douban.com/subject/1013267/,蘅塘退士、陈婉俊 / 中华书局 / 1984-07-01 / 0.65,诗词,False
4821760,蔣捷詞校注,https://book.douban.com/subject/4821760/,(宋) 蒋捷 / 杨景龙 注解 / 中华书局 / 2010-5 / 36.00元,诗词,False
37031657,唐诗光明顶: 六神磊磊唐诗三部曲2,https://book.douban.com/subject/37031657/,王晓磊（六神磊磊） / 文汇出版社 / 2024-10 / 68.00元,诗词,False
36430237,叶嘉莹论苏轼词,https://book.douban.com/subject/36430237/,叶嘉莹 / 四川人民出版社 / 2023-6 / 68.00,诗词,False
36931113,香尘灭: 宋词与宋人,https://book.douban.com/subject/36931113/,李让眉 / 浙江古籍出版社 / 2024-5 / 72.00,诗词,False
30331786,毛澤東詩詞全編鑒賞（增訂本）,https://book.douban.com/subject/30331786/,吴正裕 [主编]、李捷 [副主编]、陈晋 [副主编] / 香港中和出版公司 / 2018-7-30 / HK$ 198.00,诗词,False
34996974,戴老师魔性诗词课,https://book.douban.com/subject/34996974/,戴建业 / 北京联合出版公司 / 2020-5 / 48.00元,诗词,False
34463612,唐诗百话,https://book.douban.com/subject/34463612/,施蛰存 著 / 上海人民出版社 / 2019-8 / 88.00,诗词,False
36948991,许渊冲译苏东坡诗词,https://book.douban.com/subject/36948991/,许渊冲、湘人彭二 / 中译出版社 / 2024-7-1 / 59,诗词,False
37113631,知否知否应是人间清照,https://book.douban.com/subject/37113631/,为你读诗、湘人彭二、符殊、邱邱 / 湖南文艺出版社 / 2025-2-17 / 59.80元,诗词,False
37143589,红豆生南国，王维最相思,https://book.douban.com/subject/37143589/,董领、北册 / 湖南文艺出版社 / 2025-2-14 / 59.80元,诗词,False
37242052,跨山海Ⅱ：12位古代诗词偶像图鉴,https://book.douban.com/subject/37242052/,《千古风流人物》项目组 / 河南文艺出版社 / 2025-2 / 78.00元,诗词,False
25850509,李白诗集新注,https://book.douban.com/subject/25850509/,管士光 / 上海三联书店 / 2014-3 / 88.00元,诗词,False
1856285,人生若只如初见: 古典诗词的美丽与哀愁,https://book.douban.com/subject/1856285/,安意如 / 天津教育出版社 / 2006-8 / 23.80元,诗词,False
25793097,唐诗鉴赏辞典（新一版）,https://book.douban.com/subject/25793097/,俞平伯 / 上海辞书出版社 / 2013-8 / 98.00元,诗词,False
26183860,学诗浅说,https://book.douban.com/subject/26183860/,瞿蜕园、周紫宜 / 当代中国出版社 / 2016-6 / 30.00元,诗词,False
3521094,魏文帝集全译,https://book.douban.com/subject/3521094/,曹丕 / 贵州人民出版社 / 2009-3-1 / 49.80元,诗词,False
25881958,人间词话七讲,https://book.douban.com/subject/25881958/,叶嘉莹 / 北京大学出版社 / 2014-5 / 39.00元,诗词,False
3067188,词学新诠,https://book.douban.com/subject/3067188/,叶嘉莹 / 北京大学出版社 / 2008-4 / 25.00元,诗词,False
21322586,毛泽东诗传,https://book.douban.com/subject/21322586/,汪建新 / 中国工人出版社; / 2013-2 / 39.80元,诗词,False
34785038,楚辞: （全二册）,https://book.douban.com/subject/34785038/,屈原等 / 插图：傅抱石等 / 三秦出版社 / 2019-8-7 / 118,诗词,False
3039822,读诗常识,https://book.douban.com/subject/3039822/,吴丈蜀 / 上海古籍出版社 / 1982 / 0.33,诗词,False
26658224,彊村语业笺注,https://book.douban.com/subject/26658224/,朱孝臧  著、白敦仁  笺注、朱祖谋 / 浙江古籍出版社 / 2015 / 140.00元,诗词,False
36218561,我认识的唐朝诗人,https://book.douban.com/subject/36218561/,陈尚君 / 中华书局 / 2023-3 / 56.00元,诗词,False
33432861,不吼不叫，穷养男孩的100个细节(一本专为男孩家庭打造的教子全书，将“穷养”的教育理念和教育智慧融入教育男孩的每个细节中，培养了不起的男孩，成就他一生的幸福！),https://book.douban.com/subject/33432861/,晓丹 / 中国妇女出版社 / 32.8元,诗词,False
35054503,古诗十九首集释,https://book.douban.com/subject/35054503/,隋树森 / 中华书局 / 2020-6 / 24,诗词,False
36684347,杜甫诗歌全集英译(十卷）,https://book.douban.com/subject/36684347/,赵彦春、 译注 / 上海外语教育出版社,诗词,False
4289903,悦心集: 中华文化大讲堂书系,https://book.douban.com/subject/4289903/,雍正 / 中国华侨出版社 / 2010-3 / 29.80元,诗词,False
34942549,鲜衣怒马少年时-唐宋诗人的诗酒江湖,https://book.douban.com/subject/34942549/,少年怒马 著、博集天卷 出品 / 湖南文艺出版社 / 49元,诗词,False
1391602,王安石集,https://book.douban.com/subject/1391602/,王安石 / 山西古籍出版社 / 2004-10 / 10.0,诗词,False
27204933,古诗词课,https://book.douban.com/subject/27204933/,叶嘉莹 / 生活·读书·新知三联书店 / 2018-1 / 58.00,诗词,False
36284275,诗歌名物百例,https://book.douban.com/subject/36284275/,扬之水 / 生活·读书·新知三联书店、生活书店出版有限公司 / 2024-1 / 298.00元,诗词,False
31320809,四库全书：唐人万首绝句选,https://book.douban.com/subject/31320809/,王士禛 / 中国书店 / 2018-8 / 62.40元,诗词,False
37155021,开元霓裳楼：千机算,https://book.douban.com/subject/37155021/,李莎 / 布克文化 / 2024-12-14,诗词,False
1908517,思无邪: 追绎前生的记忆,https://book.douban.com/subject/1908517/,安意如 / 天津教育出版社 / 2006-10 / 23.80元,诗词,False
26935106,元好问词评析,https://book.douban.com/subject/26935106/,姚奠中 / 商务印书馆 / 2016-10 / 59.00,诗词,False
35219675,阶梯图书馆（全40册）: 小学生通识教育读库,https://book.douban.com/subject/35219675/,[法] 娜塔莎·沙伊德豪尔、[法] 文森特·考特 等 / 张昕 等 / 中信出版集团 / 2020-9 / 399.00元,诗词,False
1076598,宋诗选注,https://book.douban.com/subject/1076598/,钱钟书 / 生活·读书·新知三联书店 / 2002-5 / 45.00元,诗词,False
1891556,唐诗别裁集（全二册）,https://book.douban.com/subject/1891556/,[清] 沈德潜  编 / 上海古籍出版社 / 1979-1 / 49.00元,诗词,False
35635378,中国人的规矩,https://book.douban.com/subject/35635378/,刘一达 / 东方出版社 / 2021-10 / 68.00元,诗词,False
36310629,姜白石词编年笺校（精装）,https://book.douban.com/subject/36310629/,[宋] 姜夔 著，夏承焘笺 校 / 上海古籍出版社 / 2023-3 / 82元,诗词,False
37183375,杨樱与果果的故事: Magical Journeys In Flow,https://book.douban.com/subject/37183375/,叶乔、地气（插画/板式设计） / 上海文化出版社 / 2024-10 / 128.00元,诗词,False
3056096,诗词散论,https://book.douban.com/subject/3056096/,缪钺 / 陕西师范大学出版社 / 2008-5 / 29.80元,诗词,False
36872349,象棋的故事,https://book.douban.com/subject/36872349/,[奥]斯蒂芬·茨威格 / 沈锡良 / 江苏凤凰文艺出版社 / 2024-4-30 / 39.80元,茨威格,False
27615361,昨日的世界: 一个欧洲人的回忆,https://book.douban.com/subject/27615361/,[奥] 斯特凡·茨威格 / 徐友敬 / 上海译文出版社 / 2018-7 / 49.00元,茨威格,False
34434342,人类群星闪耀时: 十四篇历史特写,https://book.douban.com/subject/34434342/,[奥]斯蒂芬·茨威格 / 姜乙 / 上海文艺出版社 / 2019-7 / 49.00元,茨威格,False
26787222,斯·茨威格中短篇小说选,https://book.douban.com/subject/26787222/,斯·茨威格 (Stefan Zweig) / 张玉书 / 人民文学出版社 / 2016-6-1 / CNY 36.00,茨威格,False
4238162,昨日的世界: 一个欧洲人的回忆,https://book.douban.com/subject/4238162/,[奥]斯蒂芬·茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2010-4 / 29.80元,茨威格,False
27591677,昨日的世界: 一个欧洲人的回忆,https://book.douban.com/subject/27591677/,斯蒂芬·茨威格 / 吴秀杰 / 民主与建设出版社 / 2017-9 / 48.00,茨威格,False
26828753,一个陌生女人的来信,https://book.douban.com/subject/26828753/,[奥] 斯特凡·茨威格 / 韩耀成 / 上海译文出版社 / 2016-10 / 32.00,茨威格,False
36848263,一个陌生女人的来信,https://book.douban.com/subject/36848263/,(奥) 斯蒂芬·茨威格 / 庞文薇 / 湖南文艺出版社 / 2024-7 / 52元,茨威格,False
27039531,良知对抗暴力: 卡斯泰利奥对抗加尔文,https://book.douban.com/subject/27039531/,[奥地利] 斯蒂芬·茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2017-8 / 58.00,茨威格,False
33805507,一个陌生女人的来信,https://book.douban.com/subject/33805507/,斯·茨威格 / 张玉书 / 人民文学出版社 / 2019-6 / 42.00元,茨威格,False
37003489,人类群星闪耀时（茨威格传记作品代表作）,https://book.douban.com/subject/37003489/,斯蒂芬·茨威格（Stefan Zweig） 著、博集天卷 出品 / 文泽尔 / 湖南文艺出版社 / 2024-9 / 56,茨威格,False
37092931,一个陌生女人的来信: 茨威格中短篇小说精选,https://book.douban.com/subject/37092931/,[奥地利] 斯蒂芬·茨威格 / 韩耀成 / 译林出版社 / 2024-11 / 39.00元,茨威格,False
36909965,一位陌生女子的來信: 茨威格中短篇小說精選,https://book.douban.com/subject/36909965/,史蒂芬·茨威格 / 楊植鈞 / 時報出版 / 2024-6-14 / NT$ 380,茨威格,False
37016463,人类的群星闪耀时（2024版）,https://book.douban.com/subject/37016463/,斯蒂芬·茨威格 / 吴秀杰 / 九州出版社 / 2024-9 / 66.00元,茨威格,False
2154960,一个陌生女人的来信,https://book.douban.com/subject/2154960/,[奥] 斯蒂芬·茨威格 / 张玉书 / 上海译文出版社 / 2007-7 / 20.00元,茨威格,False
36246525,人类群星闪耀时（原版全译本）,https://book.douban.com/subject/36246525/,[奥]斯蒂芬·茨威格 / 亦言 / 中国友谊出版公司 / 2021-5 / 29.80,茨威格,False
33445299,三大师,https://book.douban.com/subject/33445299/,[奥地利] 斯蒂芬·茨威格 / 张玉书 / 人民文学出版社 / 2020-1 / 36.00元,茨威格,False
10566787,良知对抗暴力: 卡斯特里奥对抗加尔文,https://book.douban.com/subject/10566787/,斯蒂芬•茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2012-3 / 29.80元,茨威格,False
36081605,人类群星闪耀时,https://book.douban.com/subject/36081605/,[奥] 斯蒂芬·茨威格 / 高中甫、潘子立 / 译林出版社 / 2024-1 / 59.00元,茨威格,False
26394190,鹿特丹的伊拉斯谟: 辉煌与悲情,https://book.douban.com/subject/26394190/,[奥] 斯蒂芬·茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2016-4 / 35,茨威格,False
3320904,蒙田,https://book.douban.com/subject/3320904/,[奥地利] 斯蒂芬·茨威格 / 舒昌善 / 生活·读书·新知三联书店 / 2008-12 / 18.00,茨威格,False
37172672,断头王后: 玛丽·安托奈特传,https://book.douban.com/subject/37172672/,【奥】斯蒂芬·茨威格 / 钟皓楠 / 广东旅游出版社 / 2025-3 / 56.00元,茨威格,False
27124581,人类群星闪耀时（全本）,https://book.douban.com/subject/27124581/,[奥] 斯蒂芬·茨威格 / 高中甫、潘子立 / 新星出版社 / 2017-8 / 42.00元,茨威格,False
1191019,麦哲伦传,https://book.douban.com/subject/1191019/,（奥）茨威格 / 曹继荣 / 海燕出版社 / 2001-3 / 16.00元,茨威格,False
1024060,国际象棋的故事,https://book.douban.com/subject/1024060/,（奥）斯蒂芬・茨威格 / 韩耀成 / 浙江文艺出版社 / 2000-12 / 7.30元,茨威格,False
26828750,艾利卡·埃瓦尔德之恋,https://book.douban.com/subject/26828750/,[奥] 斯特凡·茨威格 / 高中甫 等 / 上海译文出版社 / 2016-10 / 32,茨威格,False
27056404,三作家传: 卡萨诺瓦，司汤达，托尔斯泰,https://book.douban.com/subject/27056404/,[奥] 斯特凡·茨威格 / 关惠文 / 上海译文出版社 / 2017-11-30 / 38,茨威格,False
27115967,玛利亚·斯图亚特传,https://book.douban.com/subject/27115967/,(奥) 斯·茨威格 / 章鹏高 / 人民文学出版社 / 2019-6 / 49.00元,茨威格,False
26745030,陌生女人的来信,https://book.douban.com/subject/26745030/,【奥】斯蒂芬·茨威格 / 沈锡良 / 云南人民出版社 / 2016-4 / 32.00元,茨威格,False
27037087,断头王后：玛丽·安托瓦内特传,https://book.douban.com/subject/27037087/,[奥] 斯蒂芬·茨威格 / 张玉书 / 人民文学出版社 / 2017-4-1 / CNY 48.00,茨威格,False
26352569,茨威格文集,https://book.douban.com/subject/26352569/,[奥] 茨威格 / 张玉书 / 中央编译出版社 / 2015-6 / 188.00,茨威格,False
6126822,心灵的焦灼,https://book.douban.com/subject/6126822/,[奥]斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2011-7-1 / 32.00元,茨威格,False
1123546,一个陌生女人的来信,https://book.douban.com/subject/1123546/,茨威格 / 高中甫 / 北京燕山出版社 / 2003-7-1 / 19.00元,茨威格,False
1817641,断头女王,https://book.douban.com/subject/1817641/,斯蒂芬·茨威格 / 赵燮生 / 长江文艺出版社 / 2010-10 / 19.00元,茨威格,False
1065485,玛丽·斯图亚特: 苏格兰女王的悲剧,https://book.douban.com/subject/1065485/,[奥] 斯蒂芬·茨威格 / 候焕闳 / 生活·读书·新知三联书店 / 1996-3 / 18.80,茨威格,False
24700640,象棋的故事: 象棋的故事,https://book.douban.com/subject/24700640/,[奥]斯蒂芬•茨威格 / 韩耀成 / 陕西师范大学出版社 / 2013-5 / 25.00元,茨威格,False
1320521,一个陌生女人的来信: 茨威格中短篇小说经典,https://book.douban.com/subject/1320521/,茨威格 / 张玉书 / 上海社会科学院出版社 / 2005-5 / 23.00元,茨威格,False
1072363,人类群星闪耀时,https://book.douban.com/subject/1072363/,[奥]斯蒂芬·茨威格 / 彭浩容 / 中国言实出版社 / 2004-9-1 / 29.80,茨威格,False
26335337,昨日世界: 一个欧洲人的回忆,https://book.douban.com/subject/26335337/,[奥] 茨威格 / 张玉书 / 人民文学出版社 / 2015-4 / 39.00元,茨威格,False
1902852,一个女人一生中的24小时,https://book.douban.com/subject/1902852/,[奧] 斯蒂芬·茨威格 / 高中甫、韩耀成 等 / 百花文艺出版社 / 1982 / 12.8,茨威格,False
2066292,异端的权利,https://book.douban.com/subject/2066292/,斯蒂芬·茨威格 / 任晓晋、方红、尹锐 / 光明日报出版社 / 2007-04-01 / 18.00元,茨威格,False
1004063,永不安宁的心,https://book.douban.com/subject/1004063/,〔奥〕茨威格 / 张玉书 / 华艺出版社 / 2004-7-1 / 25.00,茨威格,False
1053246,象棋的故事,https://book.douban.com/subject/1053246/,茨威格(奥地利) / 高中甫 / 北京燕山出版社 / 2000-12 / 15.00,茨威格,False
20393646,一个陌生女人的来信,https://book.douban.com/subject/20393646/,[奥] 斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2012-12 / 26.00元,茨威格,False
20273057,象棋的故事,https://book.douban.com/subject/20273057/,[奥] 斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2012-11 / 23.00元,茨威格,False
1035997,与魔鬼作斗争: 荷尔德林、克莱斯特、尼采,https://book.douban.com/subject/1035997/,斯蒂芬·茨威格 / 徐畅 / 西苑出版社 / 1998-1 / 16.00元,茨威格,False
1024265,一个女人一生中的二十四小时,https://book.douban.com/subject/1024265/,（奥）斯台芬・茨威格 / 张玉书 / 华夏出版社 / 15.00,茨威格,False
19963460,与魔鬼作斗争: 荷尔德林、克莱斯特、尼采,https://book.douban.com/subject/19963460/,(奥)斯蒂芬·茨威格 / 徐畅 / 译林出版社 / 2013-2 / 28.80元,茨威格,False
1063769,异端的权利,https://book.douban.com/subject/1063769/,（奥）斯蒂芬・茨威格 / 张澜 / 希望出版社 / 2004-12 / 38.00,茨威格,False
6152975,一个女人一生中的二十四小时,https://book.douban.com/subject/6152975/,[奥]斯台芬·茨威格 / 高中甫 等 / 人民文学出版社 / 2011-4 / 29.80元,茨威格,False
35914071,身份,https://book.douban.com/subject/35914071/,米兰·昆德拉 / 董强 / 上海译文出版社 / 2022-9 / 50.00,米兰·昆德拉,False
35914064,笑忘录,https://book.douban.com/subject/35914064/,米兰·昆德拉 / 王东亮 / 上海译文出版社 / 2022-9 / 75.00,米兰·昆德拉,False
35914066,不朽,https://book.douban.com/subject/35914066/,米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2022-9 / 79.00,米兰·昆德拉,False
35914069,好笑的爱,https://book.douban.com/subject/35914069/,米兰·昆德拉 / 余中先、郭昌京 / 上海译文出版社 / 2022-9 / 72.00,米兰·昆德拉,False
1037954,告别圆舞曲,https://book.douban.com/subject/1037954/,[捷克] 米兰·昆德拉 / 余中先 / 上海译文出版社 / 2004-04 / 20.00,米兰·昆德拉,False
5917968,慢,https://book.douban.com/subject/5917968/,米兰·昆德拉 / 马振骋 / 上海译文出版社 / 2011-1 / 19.00元,米兰·昆德拉,False
35914070,生活在别处,https://book.douban.com/subject/35914070/,米兰·昆德拉 / 袁筱一 / 上海译文出版社 / 2022-9 / 75.00,米兰·昆德拉,False
1017143,不能承受的生命之轻,https://book.douban.com/subject/1017143/,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2003-7 / 23.00元,米兰·昆德拉,False
35764760,慢,https://book.douban.com/subject/35764760/,[法] 米兰·昆德拉 / 马振骋 / 上海译文出版社 / 2022-4-30 / 42.00,米兰·昆德拉,False
35914067,帷幕,https://book.douban.com/subject/35914067/,米兰·昆德拉 / 董强 / 上海译文出版社 / 2022-9 / 58.00,米兰·昆德拉,False
1060117,不朽,https://book.douban.com/subject/1060117/,[捷克] 米兰·昆德拉 / 王振孙、郑克鲁 / 上海译文出版社 / 2003-06 / 24.00元,米兰·昆德拉,False
